V1	V2.x	V3	V4	V5	grp	DUP
NC_021694.1	Gnomon	exon	5883123	5883326	2708	NO
NC_021694.1	Gnomon	intron	5883327	5885090	2709	NO
NC_021694.1	Gnomon	exon	5885091	5886058	2710	NO
NC_021694.1	Gnomon	intron	5886059	5886938	2711	NO
NC_021694.1	Gnomon	exon	5886939	5887108	2712	NO
NC_021694.1	Gnomon	intron	5887109	5887539	2713	NO
NC_021694.1	Gnomon	exon	5887540	5888591	2714	NO
NC_021696.1	Gnomon	non_coding	5888592	5893817	NA	NA
NC_021694.1	Gnomon	exon	5893818	5894783	2716	NO
NC_021694.1	Gnomon	intron	5894784	5896257	2717	NO
NC_021694.1	Gnomon	exon	5896258	5896427	2718	NO
NC_021694.1	Gnomon	intron	5896428	5898852	2719	NO
NC_021694.1	Gnomon	exon	5898853	5899886	2720	NO
NC_021696.1	Gnomon	non_coding	5899887	5899962	NA	NA
NC_021694.1	Gnomon	exon	5899963	5900550	2722	NO
NC_021694.1	Gnomon	intron	5900551	5902360	2723	NO
NC_021694.1	Gnomon	exon	5902361	5903892	2724	NO
NC_021694.1	Gnomon	intron	5903893	5904523	2725	NO
NC_021694.1	Gnomon	exon	5904524	5904560	2726	NO
NC_021694.1	Gnomon	intron	5904561	5904730	2727	NO
NC_021694.1	Gnomon	exon	5904731	5904783	2728	NO
NC_021694.1	Gnomon	intron	5904784	5905044	2729	NO
NC_021694.1	Gnomon	exon	5905045	5905127	2730	NO
NC_021694.1	Gnomon	intron	5905128	5905302	2731	NO
NC_021694.1	Gnomon	exon	5905303	5905424	2732	NO
NC_021694.1	Gnomon	intron	5905425	5906004	2733	NO
NC_021694.1	Gnomon	exon	5906005	5906029	2734	NO
NC_021694.1	Gnomon	intron	5906030	5907465	2735	NO
NC_021694.1	Gnomon	exon	5907466	5907645	2736	NO
NC_021694.1	Gnomon	intron	5907646	5908658	2737	NO
NC_021694.1	Gnomon	exon	5908659	5908933	2738	NO
NC_021696.1	Gnomon	non_coding	5908934	5909785	NA	NA
NC_021694.1	Gnomon	exon	5909786	5909922	2740	NO
NC_021694.1	Gnomon	intron	5909923	5910649	2741	NO
NC_021694.1	Gnomon	exon	5910650	5910797	2742	NO
NC_021694.1	Gnomon	intron	5910798	5911026	2743	NO
NC_021694.1	Gnomon	exon	5911027	5911172	2744	NO
NC_021694.1	Gnomon	intron	5911173	5912118	2745	NO
NC_021694.1	Gnomon	exon	5912119	5912292	2746	NO
NC_021694.1	Gnomon	intron	5912293	5912925	2747	NO
NC_021694.1	Gnomon	exon	5912926	5913041	2748	NO
NC_021694.1	Gnomon	intron	5913042	5913166	2749	NO
NC_021694.1	Gnomon	exon	5913167	5913327	2750	NO
NC_021694.1	Gnomon	intron	5913328	5913414	2751	NO
NC_021694.1	Gnomon	exon	5913415	5913541	2752	NO
NC_021694.1	Gnomon	intron	5913542	5913637	2753	NO
NC_021694.1	Gnomon	exon	5913638	5913715	2754	NO
NC_021694.1	Gnomon	intron	5913716	5914742	2755	NO
NC_021694.1	Gnomon	exon	5914743	5914819	2756	NO
NC_021694.1	Gnomon	intron	5914820	5915493	2757	NO
NC_021694.1	Gnomon	exon	5915494	5915551	2758	NO
NC_021694.1	Gnomon	intron	5915552	5915645	2759	NO
NC_021694.1	Gnomon	exon	5915646	5915756	2760	NO
NC_021694.1	Gnomon	intron	5915757	5916584	2761	NO
NC_021694.1	Gnomon	exon	5916585	5917689	2762	NO
NC_021696.1	Gnomon	non_coding	5917690	5939572	NA	NA
NC_021694.1	Gnomon	exon	5939573	5940047	2764	NO
NC_021694.1	Gnomon	intron	5940048	5940625	2765	NO
NC_021694.1	Gnomon	exon	5940626	5941409	2766	NO
NC_021696.1	Gnomon	non_coding	5941410	5946663	NA	NA
NC_021694.1	Gnomon	exon	5946664	5947036	2768	NO
NC_021694.1	Gnomon	intron	5947037	5948291	2769	NO
NC_021694.1	Gnomon	exon	5948292	5948447	2770	NO
NC_021694.1	Gnomon	intron	5948448	5948644	2771	NO
NC_021694.1	Gnomon	exon	5948645	5948700	2772	NO
NC_021694.1	Gnomon	intron	5948701	5949859	2773	NO
NC_021694.1	Gnomon	exon	5949860	5949977	2774	NO
NC_021694.1	Gnomon	intron	5949978	5950427	2775	NO
NC_021694.1	Gnomon	exon	5950428	5950544	2776	NO
NC_021694.1	Gnomon	intron	5950545	5950624	2777	NO
NC_021694.1	Gnomon	exon	5950625	5952140	2778	NO
NC_021694.1	Gnomon	intron	5952141	5952516	2779	NO
NC_021694.1	Gnomon	exon	5952517	5952781	2780	NO
NC_021694.1	Gnomon	intron	5952782	5952861	2781	NO
NC_021694.1	Gnomon	exon	5952862	5953483	2782	NO
NC_021694.1	Gnomon	intron	5953484	5953658	2783	NO
NC_021694.1	Gnomon	exon	5953659	5954468	2784	NO
NC_021696.1	Gnomon	non_coding	5954469	5959882	NA	NA
NC_021694.1	Gnomon	exon	5959883	5959928	2786	NO
NC_021694.1	Gnomon	intron	5959929	5961184	2787	NO
NC_021694.1	Gnomon	exon	5961185	5962295	2788	NO
NC_021694.1	Gnomon	intron	5962296	5962485	2789	NO
NC_021694.1	Gnomon	exon	5962486	5962583	2790	NO
NC_021694.1	Gnomon	intron	5962584	5963146	2791	NO
NC_021694.1	Gnomon	exon	5963147	5963251	2792	NO
NC_021694.1	Gnomon	intron	5963252	5974041	2793	NO
NC_021694.1	Gnomon	exon	5974042	5974083	2794	NO
NC_021694.1	Gnomon	intron	5974084	5974505	2795	NO
NC_021694.1	Gnomon	exon	5974506	5974843	2796	NO
NC_021694.1	Gnomon	intron	5974844	5976790	2797	NO
NC_021694.1	Gnomon	exon	5976791	5976883	2798	NO
NC_021694.1	Gnomon	intron	5976884	5978659	2799	NO
NC_021694.1	Gnomon	exon	5978660	5978858	2800	NO
NC_021694.1	Gnomon	intron	5978859	5979164	2801	NO
NC_021694.1	Gnomon	exon	5979165	5979366	2802	NO
NC_021694.1	Gnomon	intron	5979367	5982729	2803	NO
NC_021694.1	Gnomon	exon	5982730	5984778	2804	NO
NC_021696.1	Gnomon	non_coding	5984779	5998871	NA	NA
NC_021694.1	Gnomon	exon	5998872	5999249	2806	NO
NC_021694.1	Gnomon	intron	5999250	5999927	2807	NO
NC_021694.1	Gnomon	exon	5999928	6000033	2808	NO
NC_021694.1	Gnomon	intron	6000034	6000276	2809	NO
NC_021694.1	Gnomon	exon	6000277	6000386	2810	NO
NC_021696.1	Gnomon	non_coding	6000387	6001053	NA	NA
NC_021694.1	Gnomon	exon	6001054	6001436	2812	NO
NC_021694.1	Gnomon	intron	6001437	6001570	2813	NO
NC_021694.1	Gnomon	exon	6001571	6001705	2814	NO
NC_021694.1	Gnomon	intron	6001706	6001857	2815	NO
NC_021694.1	Gnomon	exon	6001858	6002046	2816	NO
NC_021694.1	Gnomon	intron	6002047	6002163	2817	NO
NC_021694.1	Gnomon	exon	6002164	6002223	2818	NO
NC_021694.1	Gnomon	intron	6002224	6002569	2819	NO
NC_021694.1	Gnomon	exon	6002570	6002763	2820	NO
NC_021694.1	Gnomon	intron	6002764	6003266	2821	NO
NC_021694.1	Gnomon	exon	6003267	6003333	2822	NO
NC_021696.1	Gnomon	non_coding	6003334	6004484	NA	NA
NC_021694.1	Gnomon	exon	6004485	6005106	2824	NO
NC_021694.1	Gnomon	intron	6005107	6005488	2825	NO
NC_021694.1	Gnomon	exon	6005489	6005620	2826	NO
NC_021694.1	Gnomon	intron	6005621	6006589	2827	NO
NC_021694.1	Gnomon	exon	6006590	6006797	2828	NO
NC_021694.1	Gnomon	intron	6006798	6006957	2829	NO
NC_021694.1	Gnomon	exon	6006958	6007098	2830	NO
NC_021694.1	Gnomon	intron	6007099	6007554	2831	NO
NC_021694.1	Gnomon	exon	6007555	6007669	2832	NO
NC_021694.1	Gnomon	intron	6007670	6008087	2833	NO
NC_021694.1	Gnomon	exon	6008088	6008250	2834	NO
NC_021694.1	Gnomon	intron	6008251	6008699	2835	NO
NC_021694.1	Gnomon	exon	6008700	6008844	2836	NO
NC_021694.1	Gnomon	intron	6008845	6011428	2837	NO
NC_021694.1	Gnomon	exon	6011429	6011743	2838	NO
NC_021694.1	Gnomon	intron	6011744	6020977	2839	NO
NC_021694.1	Gnomon	exon	6020978	6021115	2840	NO
NC_021694.1	Gnomon	intron	6021116	6021526	2841	NO
NC_021694.1	Gnomon	exon	6021527	6021550	2842	NO
NC_021694.1	Gnomon	intron	6021551	6022881	2843	NO
NC_021694.1	Gnomon	exon	6022882	6023089	2844	NO
NC_021696.1	Gnomon	non_coding	6023090	6033175	NA	NA
NC_021694.1	Gnomon	exon	6033176	6033989	2846	NO
NC_021694.1	Gnomon	intron	6033990	6035723	2847	NO
NC_021694.1	Gnomon	exon	6035724	6036118	2848	NO
NC_021694.1	Gnomon	intron	6036119	6036653	2849	NO
NC_021694.1	Gnomon	exon	6036654	6036726	2850	NO
NC_021694.1	Gnomon	intron	6036727	6037264	2851	NO
NC_021694.1	Gnomon	exon	6037265	6037359	2852	NO
NC_021694.1	Gnomon	intron	6037360	6037461	2853	NO
NC_021694.1	Gnomon	exon	6037462	6037572	2854	NO
NC_021694.1	Gnomon	intron	6037573	6039475	2855	NO
NC_021694.1	Gnomon	exon	6039476	6039613	2856	NO
NC_021696.1	Gnomon	non_coding	6039614	6041359	NA	NA
NC_021694.1	Gnomon	exon	6041360	6041612	2858	NO
NC_021694.1	Gnomon	intron	6041613	6041821	2859	NO
NC_021694.1	BestRefSeq	exon	6041822	6041994	2860	NO
NC_021694.1	BestRefSeq	intron	6041995	6042155	2861	NO
NC_021694.1	Gnomon	exon	6042156	6042263	2862	NO
NC_021694.1	Gnomon	intron	6042264	6043349	2863	NO
NC_021694.1	Gnomon	exon	6043350	6043521	2864	NO
NC_021694.1	Gnomon	intron	6043522	6043596	2865	NO
NC_021694.1	Gnomon	exon	6043597	6043770	2866	NO
NC_021694.1	Gnomon	intron	6043771	6044416	2867	NO
NC_021694.1	Gnomon	exon	6044417	6044589	2868	NO
NC_021694.1	Gnomon	intron	6044590	6045005	2869	NO
NC_021694.1	Gnomon	exon	6045006	6045137	2870	NO
NC_021694.1	Gnomon	intron	6045138	6045857	2871	NO
NC_021694.1	Gnomon	exon	6045858	6046023	2872	NO
NC_021694.1	Gnomon	intron	6046024	6046131	2873	NO
NC_021694.1	Gnomon	exon	6046132	6046294	2874	NO
NC_021694.1	Gnomon	intron	6046295	6046365	2875	NO
NC_021694.1	BestRefSeq	exon	6046366	6046478	2876	NO
NC_021694.1	BestRefSeq	intron	6046479	6047904	2877	NO
NC_021694.1	Gnomon	exon	6047905	6048237	2878	NO
NC_021694.1	Gnomon	intron	6048238	6048708	2879	NO
NC_021694.1	Gnomon	exon	6048709	6049186	2880	NO
NC_021696.1	Gnomon	non_coding	6049187	6054301	NA	NA
NC_021694.1	Gnomon	exon	6054302	6054598	2882	NO
NC_021694.1	Gnomon	intron	6054599	6055221	2883	NO
NC_021694.1	Gnomon	exon	6055222	6055449	2884	NO
NC_021696.1	Gnomon	non_coding	6055450	6062019	NA	NA
NC_021694.1	Gnomon	exon	6062020	6062273	2886	NO
NC_021694.1	Gnomon	intron	6062274	6096967	2887	NO
NC_021694.1	Gnomon	exon	6096968	6097029	2888	NO
NC_021694.1	Gnomon	intron	6097030	6097976	2889	NO
NC_021694.1	Gnomon	exon	6097977	6098066	2890	NO
NC_021694.1	Gnomon	intron	6098067	6100870	2891	NO
NC_021694.1	Gnomon	exon	6100871	6100948	2892	NO
NC_021694.1	Gnomon	intron	6100949	6102253	2893	NO
NC_021694.1	Gnomon	exon	6102254	6102346	2894	NO
NC_021694.1	Gnomon	intron	6102347	6108216	2895	NO
NC_021694.1	Gnomon	exon	6108217	6108383	2896	NO
NC_021694.1	Gnomon	intron	6108384	6108991	2897	NO
NC_021694.1	Gnomon	exon	6108992	6109104	2898	NO
NC_021694.1	Gnomon	intron	6109105	6109195	2899	NO
NC_021694.1	Gnomon	exon	6109196	6109302	2900	NO
NC_021694.1	Gnomon	intron	6109303	6109614	2901	NO
NC_021694.1	Gnomon	exon	6109615	6109734	2902	NO
NC_021694.1	Gnomon	intron	6109735	6109840	2903	NO
NC_021694.1	Gnomon	exon	6109841	6109936	2904	NO
NC_021694.1	Gnomon	intron	6109937	6110159	2905	NO
NC_021694.1	Gnomon	exon	6110160	6110287	2906	NO
NC_021694.1	Gnomon	intron	6110288	6110370	2907	NO
NC_021694.1	Gnomon	exon	6110371	6110464	2908	NO
NC_021694.1	Gnomon	intron	6110465	6112153	2909	NO
NC_021694.1	Gnomon	exon	6112154	6112308	2910	NO
NC_021694.1	Gnomon	intron	6112309	6113868	2911	NO
NC_021694.1	Gnomon	exon	6113869	6114145	2912	NO
NC_021694.1	Gnomon	intron	6114146	6114858	2913	NO
NC_021694.1	Gnomon	exon	6114859	6114987	2914	NO
NC_021694.1	Gnomon	intron	6114988	6115216	2915	NO
NC_021694.1	Gnomon	exon	6115217	6115294	2916	NO
NC_021694.1	Gnomon	intron	6115295	6115587	2917	NO
NC_021694.1	Gnomon	exon	6115588	6115749	2918	NO
NC_021694.1	Gnomon	intron	6115750	6116251	2919	NO
NC_021694.1	Gnomon	exon	6116252	6116356	2920	NO
NC_021694.1	Gnomon	intron	6116357	6116869	2921	NO
NC_021694.1	Gnomon	exon	6116870	6116965	2922	NO
NC_021694.1	Gnomon	intron	6116966	6117280	2923	NO
NC_021694.1	Gnomon	exon	6117281	6117406	2924	NO
NC_021694.1	Gnomon	intron	6117407	6118663	2925	NO
NC_021694.1	Gnomon	exon	6118664	6118669	2926	NO
NC_021694.1	Gnomon	intron	6118670	6119487	2927	NO
NC_021694.1	Gnomon	exon	6119488	6119640	2928	NO
NC_021694.1	Gnomon	intron	6119641	6121374	2929	NO
NC_021694.1	Gnomon	exon	6121375	6121529	2930	NO
NC_021694.1	Gnomon	intron	6121530	6121887	2931	NO
NC_021694.1	Gnomon	exon	6121888	6122014	2932	NO
NC_021694.1	Gnomon	intron	6122015	6122435	2933	NO
NC_021694.1	Gnomon	exon	6122436	6122619	2934	NO
NC_021694.1	Gnomon	intron	6122620	6125572	2935	NO
NC_021694.1	Gnomon	exon	6125573	6125742	2936	NO
NC_021694.1	Gnomon	intron	6125743	6126499	2937	NO
NC_021694.1	Gnomon	exon	6126500	6126678	2938	NO
NC_021694.1	Gnomon	intron	6126679	6126850	2939	NO
NC_021694.1	Gnomon	exon	6126851	6126989	2940	NO
NC_021694.1	Gnomon	intron	6126990	6127310	2941	NO
NC_021694.1	Gnomon	exon	6127311	6127504	2942	NO
NC_021694.1	Gnomon	intron	6127505	6127633	2943	NO
NC_021694.1	Gnomon	exon	6127634	6127796	2944	NO
NC_021694.1	Gnomon	intron	6127797	6128186	2945	NO
NC_021694.1	Gnomon	exon	6128187	6128270	2946	NO
NC_021694.1	Gnomon	intron	6128271	6128372	2947	NO
NC_021694.1	Gnomon	exon	6128373	6128480	2948	NO
NC_021694.1	Gnomon	intron	6128481	6129590	2949	NO
NC_021694.1	Gnomon	exon	6129591	6129689	2950	NO
NC_021694.1	Gnomon	intron	6129690	6130557	2951	NO
NC_021694.1	Gnomon	exon	6130558	6130710	2952	NO
NC_021694.1	Gnomon	intron	6130711	6130814	2953	NO
NC_021694.1	Gnomon	exon	6130815	6130903	2954	NO
NC_021694.1	Gnomon	intron	6130904	6131241	2955	NO
NC_021694.1	Gnomon	exon	6131242	6131377	2956	NO
NC_021694.1	Gnomon	intron	6131378	6144042	2957	NO
NC_021694.1	Gnomon	exon	6144043	6144186	2958	NO
NC_021694.1	Gnomon	intron	6144187	6144272	2959	NO
NC_021694.1	Gnomon	exon	6144273	6144506	2960	NO
NC_021694.1	Gnomon	intron	6144507	6145027	2961	NO
NC_021694.1	Gnomon	exon	6145028	6145255	2962	NO
NC_021694.1	Gnomon	intron	6145256	6146363	2963	NO
NC_021694.1	Gnomon	exon	6146364	6146879	2964	NO
NC_021694.1	Gnomon	intron	6146880	6148092	2965	NO
NC_021694.1	Gnomon	exon	6148093	6148269	2966	NO
NC_021694.1	Gnomon	intron	6148270	6148715	2967	NO
NC_021694.1	Gnomon	exon	6148716	6148839	2968	NO
NC_021694.1	Gnomon	intron	6148840	6149105	2969	NO
NC_021694.1	Gnomon	exon	6149106	6149314	2970	NO
NC_021694.1	Gnomon	intron	6149315	6149820	2971	NO
NC_021694.1	Gnomon	exon	6149821	6150138	2972	NO
NC_021694.1	Gnomon	intron	6150139	6151584	2973	NO
NC_021694.1	Gnomon	exon	6151585	6151751	2974	NO
NC_021694.1	Gnomon	intron	6151752	6152718	2975	NO
NC_021694.1	Gnomon	exon	6152719	6152875	2976	NO
NC_021694.1	Gnomon	intron	6152876	6153687	2977	NO
NC_021694.1	Gnomon	exon	6153688	6153805	2978	NO
NC_021694.1	Gnomon	intron	6153806	6155049	2979	NO
NC_021694.1	Gnomon	exon	6155050	6155112	2980	NO
NC_021694.1	Gnomon	intron	6155113	6157328	2981	NO
NC_021694.1	Gnomon	exon	6157329	6157570	2982	NO
NC_021694.1	Gnomon	intron	6157571	6157993	2983	NO
NC_021694.1	Gnomon	exon	6157994	6158123	2984	NO
NC_021694.1	Gnomon	intron	6158124	6158892	2985	NO
NC_021694.1	Gnomon	exon	6158893	6159092	2986	NO
NC_021694.1	Gnomon	intron	6159093	6160290	2987	NO
NC_021694.1	Gnomon	exon	6160291	6160786	2988	NO
NC_021694.1	Gnomon	intron	6160787	6161348	2989	NO
NC_021694.1	Gnomon	exon	6161349	6162820	2990	NO
NC_021694.1	Gnomon	intron	6162821	6188279	2991	NO
NC_021694.1	Gnomon	exon	6188280	6188441	2992	NO
NC_021694.1	Gnomon	intron	6188442	6188528	2993	NO
NC_021694.1	Gnomon	exon	6188529	6188699	2994	NO
NC_021694.1	Gnomon	intron	6188700	6190342	2995	NO
NC_021694.1	Gnomon	exon	6190343	6190509	2996	NO
NC_021694.1	Gnomon	intron	6190510	6194230	2997	NO
NC_021694.1	Gnomon	exon	6194231	6194390	2998	NO
NC_021694.1	Gnomon	intron	6194391	6194827	2999	NO
NC_021694.1	Gnomon	exon	6194828	6195154	3000	NO
NC_021694.1	Gnomon	intron	6195155	6195837	3001	NO
NC_021694.1	Gnomon	exon	6195838	6195922	3002	NO
NC_021694.1	Gnomon	intron	6195923	6197696	3003	NO
NC_021694.1	Gnomon	exon	6197697	6197938	3004	NO
NC_021694.1	Gnomon	intron	6197939	6198806	3005	NO
NC_021694.1	Gnomon	exon	6198807	6199013	3006	NO
NC_021694.1	Gnomon	intron	6199014	6199748	3007	NO
NC_021694.1	Gnomon	exon	6199749	6199868	3008	NO
NC_021694.1	Gnomon	intron	6199869	6201387	3009	NO
NC_021694.1	Gnomon	exon	6201388	6201495	3010	NO
NC_021694.1	Gnomon	intron	6201496	6202400	3011	NO
NC_021694.1	Gnomon	exon	6202401	6202619	3012	NO
NC_021694.1	Gnomon	intron	6202620	6203176	3013	NO
NC_021694.1	Gnomon	exon	6203177	6203380	3014	NO
NC_021694.1	Gnomon	intron	6203381	6204122	3015	NO
NC_021694.1	Gnomon	exon	6204123	6204131	3016	NO
NC_021694.1	Gnomon	intron	6204132	6205949	3017	NO
NC_021694.1	Gnomon	exon	6205950	6206009	3018	NO
NC_021694.1	Gnomon	intron	6206010	6206011	3019	NO
NC_021694.1	Gnomon	exon	6206012	6206195	3020	NO
NC_021694.1	Gnomon	intron	6206196	6207920	3021	NO
NC_021694.1	Gnomon	exon	6207921	6208147	3022	NO
NC_021694.1	Gnomon	intron	6208148	6208943	3023	NO
NC_021694.1	Gnomon	exon	6208944	6209066	3024	NO
NC_021694.1	Gnomon	intron	6209067	6209146	3025	NO
NC_021694.1	Gnomon	exon	6209147	6209248	3026	NO
NC_021694.1	Gnomon	intron	6209249	6209582	3027	NO
NC_021694.1	Gnomon	exon	6209583	6209684	3028	NO
NC_021694.1	Gnomon	intron	6209685	6209775	3029	NO
NC_021694.1	Gnomon	exon	6209776	6209949	3030	NO
NC_021694.1	Gnomon	intron	6209950	6210945	3031	NO
NC_021694.1	Gnomon	exon	6210946	6211101	3032	NO
NC_021694.1	Gnomon	intron	6211102	6211955	3033	NO
NC_021694.1	Gnomon	exon	6211956	6212153	3034	NO
NC_021694.1	Gnomon	intron	6212154	6212478	3035	NO
NC_021694.1	Gnomon	exon	6212479	6212607	3036	NO
NC_021694.1	Gnomon	intron	6212608	6213540	3037	NO
NC_021694.1	Gnomon	exon	6213541	6213714	3038	NO
NC_021694.1	Gnomon	intron	6213715	6214396	3039	NO
NC_021694.1	Gnomon	exon	6214397	6214552	3040	NO
NC_021694.1	Gnomon	intron	6214553	6214649	3041	NO
NC_021694.1	Gnomon	exon	6214650	6214856	3042	NO
NC_021694.1	Gnomon	intron	6214857	6214968	3043	NO
NC_021694.1	Gnomon	exon	6214969	6215088	3044	NO
NC_021694.1	Gnomon	intron	6215089	6215260	3045	NO
NC_021694.1	Gnomon	exon	6215261	6215430	3046	NO
NC_021694.1	Gnomon	intron	6215431	6215547	3047	NO
NC_021694.1	Gnomon	exon	6215548	6215707	3048	NO
NC_021694.1	Gnomon	intron	6215708	6215912	3049	NO
NC_021694.1	Gnomon	exon	6215913	6216107	3050	NO
NC_021694.1	Gnomon	intron	6216108	6216735	3051	NO
NC_021694.1	Gnomon	exon	6216736	6216864	3052	NO
NC_021694.1	Gnomon	intron	6216865	6216955	3053	NO
NC_021694.1	Gnomon	exon	6216956	6217099	3054	NO
NC_021694.1	Gnomon	intron	6217100	6217795	3055	NO
NC_021694.1	Gnomon	exon	6217796	6217984	3056	NO
NC_021694.1	Gnomon	intron	6217985	6218818	3057	NO
NC_021694.1	Gnomon	exon	6218819	6218936	3058	NO
NC_021694.1	Gnomon	intron	6218937	6219385	3059	NO
NC_021694.1	Gnomon	exon	6219386	6219549	3060	NO
NC_021694.1	Gnomon	intron	6219550	6220612	3061	NO
NC_021694.1	Gnomon	exon	6220613	6220775	3062	NO
NC_021694.1	Gnomon	intron	6220776	6220856	3063	NO
NC_021694.1	Gnomon	exon	6220857	6221011	3064	NO
NC_021694.1	Gnomon	intron	6221012	6221235	3065	NO
NC_021694.1	Gnomon	exon	6221236	6221310	3066	NO
NC_021694.1	Gnomon	intron	6221311	6224017	3067	NO
NC_021694.1	Gnomon	exon	6224018	6224135	3068	NO
NC_021694.1	Gnomon	intron	6224136	6225419	3069	NO
NC_021694.1	Gnomon	exon	6225420	6225631	3070	NO
NC_021694.1	Gnomon	intron	6225632	6228450	3071	NO
NC_021694.1	Gnomon	exon	6228451	6228574	3072	NO
NC_021694.1	Gnomon	intron	6228575	6229145	3073	NO
NC_021694.1	Gnomon	exon	6229146	6229258	3074	NO
NC_021696.1	Gnomon	non_coding	6229259	6234727	NA	NA
NC_021694.1	Gnomon	exon	6234728	6234830	3076	NO
NC_021694.1	Gnomon	intron	6234831	6241166	3077	NO
NC_021694.1	Gnomon	exon	6241167	6241359	3078	NO
NC_021694.1	Gnomon	intron	6241360	6246115	3079	NO
NC_021694.1	Gnomon	exon	6246116	6246264	3080	NO
NC_021694.1	Gnomon	intron	6246265	6246804	3081	NO
NC_021694.1	Gnomon	exon	6246805	6246999	3082	NO
NC_021694.1	Gnomon	intron	6247000	6247663	3083	NO
NC_021694.1	Gnomon	exon	6247664	6247743	3084	NO
NC_021694.1	Gnomon	intron	6247744	6248094	3085	NO
NC_021694.1	Gnomon	exon	6248095	6248205	3086	NO
NC_021694.1	Gnomon	intron	6248206	6252157	3087	NO
NC_021694.1	Gnomon	exon	6252158	6252382	3088	NO
NC_021696.1	Gnomon	non_coding	6252383	6256052	NA	NA
NC_021694.1	Gnomon	exon	6256053	6256330	3090	NO
NC_021694.1	Gnomon	intron	6256331	6256422	3091	NO
NC_021694.1	Gnomon	exon	6256423	6256565	3092	NO
NC_021694.1	Gnomon	intron	6256566	6257080	3093	NO
NC_021694.1	Gnomon	exon	6257081	6257266	3094	NO
NC_021694.1	Gnomon	intron	6257267	6257827	3095	NO
NC_021694.1	Gnomon	exon	6257828	6257951	3096	NO
NC_021694.1	Gnomon	intron	6257952	6258055	3097	NO
NC_021694.1	Gnomon	exon	6258056	6258156	3098	NO
NC_021694.1	Gnomon	intron	6258157	6258258	3099	NO
NC_021694.1	Gnomon	exon	6258259	6258340	3100	NO
NC_021694.1	Gnomon	intron	6258341	6258504	3101	NO
NC_021694.1	Gnomon	exon	6258505	6258531	3102	NO
NC_021694.1	Gnomon	intron	6258532	6259072	3103	NO
NC_021694.1	Gnomon	exon	6259073	6259116	3104	NO
NC_021694.1	Gnomon	intron	6259117	6260560	3105	NO
NC_021694.1	Gnomon	exon	6260561	6260659	3106	NO
NC_021694.1	Gnomon	intron	6260660	6261844	3107	NO
NC_021694.1	Gnomon	exon	6261845	6261927	3108	NO
NC_021696.1	Gnomon	non_coding	6261928	6263527	NA	NA
NC_021694.1	Gnomon	exon	6263528	6263869	3110	NO
NC_021694.1	Gnomon	intron	6263870	6264609	3111	NO
NC_021694.1	Gnomon	exon	6264610	6264710	3112	NO
NC_021694.1	Gnomon	intron	6264711	6264794	3113	NO
NC_021694.1	Gnomon	exon	6264795	6264925	3114	NO
NC_021694.1	Gnomon	intron	6264926	6265015	3115	NO
NC_021694.1	Gnomon	exon	6265016	6265109	3116	NO
NC_021694.1	Gnomon	intron	6265110	6265648	3117	NO
NC_021694.1	Gnomon	exon	6265649	6265776	3118	NO
NC_021694.1	Gnomon	intron	6265777	6267102	3119	NO
NC_021694.1	Gnomon	exon	6267103	6267219	3120	NO
NC_021694.1	Gnomon	intron	6267220	6267235	3121	NO
NC_021694.1	Gnomon	exon	6267236	6267361	3122	NO
NC_021694.1	Gnomon	intron	6267362	6267457	3123	NO
NC_021694.1	Gnomon	exon	6267458	6267545	3124	NO
NC_021694.1	Gnomon	intron	6267546	6267732	3125	NO
NC_021694.1	Gnomon	exon	6267733	6268005	3126	NO
NC_021694.1	Gnomon	intron	6268006	6268453	3127	NO
NC_021694.1	Gnomon	exon	6268454	6268549	3128	NO
NC_021694.1	Gnomon	intron	6268550	6269121	3129	NO
NC_021694.1	Gnomon	exon	6269122	6269259	3130	NO
NC_021694.1	Gnomon	intron	6269260	6269848	3131	NO
NC_021694.1	Gnomon	exon	6269849	6269943	3132	NO
NC_021694.1	Gnomon	intron	6269944	6270119	3133	NO
NC_021694.1	Gnomon	exon	6270120	6270259	3134	NO
NC_021694.1	Gnomon	intron	6270260	6270722	3135	NO
NC_021694.1	Gnomon	exon	6270723	6270838	3136	NO
NC_021694.1	Gnomon	intron	6270839	6272705	3137	NO
NC_021694.1	Gnomon	exon	6272706	6272899	3138	NO
NC_021694.1	Gnomon	intron	6272900	6278361	3139	NO
NC_021694.1	Gnomon	exon	6278362	6278792	3140	NO
NC_021696.1	Gnomon	non_coding	6278793	6286611	NA	NA
NC_021694.1	Gnomon	exon	6286612	6288201	3142	NO
NC_021694.1	Gnomon	intron	6288202	6289585	3143	NO
NC_021694.1	Gnomon	exon	6289586	6289667	3144	NO
NC_021694.1	Gnomon	intron	6289668	6290081	3145	NO
NC_021694.1	Gnomon	exon	6290082	6290165	3146	NO
NC_021694.1	Gnomon	intron	6290166	6290498	3147	NO
NC_021694.1	Gnomon	exon	6290499	6290565	3148	NO
NC_021694.1	Gnomon	intron	6290566	6294042	3149	NO
NC_021694.1	Gnomon	exon	6294043	6294345	3150	NO
NC_021696.1	Gnomon	non_coding	6294346	6309684	NA	NA
NC_021694.1	Gnomon	exon	6309685	6310633	3152	NO
NC_021694.1	Gnomon	intron	6310634	6311522	3153	NO
NC_021694.1	Gnomon	exon	6311523	6311707	3154	NO
NC_021694.1	Gnomon	intron	6311708	6312092	3155	NO
NC_021694.1	Gnomon	exon	6312093	6312215	3156	NO
